代碼,公司,年,現金股利率,流動資產,流動負債,資產總額,固定資產,無形資產,其他資產,本期產生現金流量,財務槓桿度,營業費用─研究發展,市值(百萬元),負債總額
code,name,year,dividend,ca,cl,asset,fasset,iasset,oasset,cf,leverage,rnd,mv,lia
2380,虹光,2006,4.3,2304656,710563,5405880,496230,0,306218,-239744,1,385740,4929,867397
2382,廣達,2010,5.89,286055981,202068344,333220860,8024010,50156,1559467,2901859,1.02,6617973,234670,221618081
2382,廣達,2009,5.36,243598631,177392873,284487731,6690913,35565,2017533,1345882,1.01,5954119,263543,177868568
2382,廣達,2008,10.01,184499026,118317775,223985411,6736811,76909,2095757,600327,1.02,5397477,126273,137910062
2382,廣達,2007,7.6,204513655,145088657,239358562,6874420,172862,2297891,14481955,1.05,4044887,160036,151968622
2382,廣達,2006,4.23,141934730,100093916,172973145,7238119,0,2837324,-14460177,1.08,3899944,198753,100575821
2383,台光電,2010,5.69,2858228,1729025,7828262,1595067,2804,91285,510668,1.06,43239,8785,2886794
2383,台光電,2009,2.88,2052057,1282940,6181566,1345390,4710,267376,238881,1.08,35987,6537,2195764
2383,台光電,2008,3.98,1540978,1091190,5376930,1458221,6652,266386,-87648,-1.3,30121,1278,2144963
2383,台光電,2007,1.68,2105162,1859023,5600150,1554573,8138,233712,78541,1.62,29151,2847,2491804
2383,台光電,2006,2.28,2129847,1412410,5009038,1567725,8122,233228,15698,1.16,29704,3795,2340346
2385,群光,2010,6.06,7542579,7995409,24555208,1774608,39512,119538,-146914,1.05,667178,40664,10578135
2385,群光,2009,4.43,7042950,6703726,21591120,1676522,42842,147958,-1111281,1.04,569394,45883,9567474
2385,群光,2008,7.54,5636985,5835781,15416019,324306,35139,96154,1287991,1.1,550838,17629,7122022
2385,群光,2007,5.45,3954920,3148529,11469936,304614,0,28578,-142769,1.02,325663,30554,3794035
2385,群光,2006,4.02,4001394,3238771,9802274,320179,0,25869,121117,1.04,267458,21684,3563845
2387,精元,2010,4.14,908456,1334276,8502610,548741,31855,34332,-576196,1.17,85468,12241,1806265
2387,精元,2009,3.42,1412424,1462656,8336407,564628,42897,47282,392512,1,60620,13929,1916361
2387,精元,2008,7.72,1421337,1121115,7003167,560857,52725,60046,877,1,59130,5724,1213498
2387,精元,2007,3.11,1395419,825353,5865058,576459,62613,75994,-46213,1,43314,11909,920354
2387,精元,2006,2.97,1346934,593408,5047544,588714,69677,84837,-202877,1,43467,10379,703984
2388,威盛,2010,0,7003426,2100696,10828173,1190772,19331,673832,-600479,0.96,1096865,31028,2260024
2388,威盛,2009,0,5446514,3316319,9744274,1315943,22971,1071313,-481222,0.92,1344385,12564,3992023
2388,威盛,2008,0,6455598,3255447,11377375,1626686,39625,985355,-2346209,0.9,1639638,10241,5506653
2388,威盛,2007,0,11213160,4542582,16808803,1877423,41530,911908,-1615279,0.93,2262957,24024,6964772
2388,威盛,2006,0,16809843,7637995,24957620,1851253,74201,1086898,-1314244,3.14,2630713,53744,10295705
2390,云辰,2010,0,474480,308315,2918518,219438,2403,853241,-45195,1.12,38765,2260,364333
2390,云辰,2009,0,479983,165789,2987477,203013,3136,893197,-90232,0.84,54689,3034,257647
2390,云辰,2008,0,565696,262242,3012743,217420,5756,890445,-140555,0.63,61073,1144,384297
2390,云辰,2007,0,580367,320599,3238421,228302,6955,932278,172019,-1.01,56705,2170,479873
2390,云辰,2006,0,433653,272193,3218791,249805,2592,930475,-59630,1.23,56976,1919,372702
2392,正崴,2010,3.78,19745965,14070870,38395045,2932828,53276,166014,-476506,1.15,1014275,30807,18794781
2392,正崴,2009,3.23,15034589,9811285,29953872,3080288,61550,148946,445454,1.13,809275,33964,11601260
2392,正崴,2008,7.78,16229426,11638316,30079362,3343871,86623,175434,-2086764,1.11,1019899,15748,12069712
2392,正崴,2007,3.48,20030035,9635104,31323770,3319517,66556,190784,-2382846,1.08,763715,28833,14524216
2392,正崴,2006,2.58,21618656,11582183,31496267,3443735,0,268666,4768154,1.05,557968,43480,16048697
2393,億光,2010,4.27,9616769,8572008,26065597,4482738,240520,624290,-959918,1.06,627488,35380,10932423
2393,億光,2009,3.41,11081654,7370363,24340359,3922503,268410,742205,2788859,1.07,526538,49150,9805726
2393,億光,2008,7.41,5187773,3677880,16314459,3831646,175683,1264327,-2927416,1.07,420679,15750,6539404
2393,億光,2007,3.28,9337196,3240309,16999954,1848763,113737,250679,164086,1,304772,41768,6741378
2393,億光,2006,4.53,7553115,2579471,12676973,1319869,0,181078,2559139,1,221191,29671,4328463
2395,研華,2010,4.24,4955770,3085747,17341518,2376408,0,104652,-954222,1,1306321,41384,3808079
2395,研華,2009,5.41,4850141,2485052,16042035,2380005,0,128379,483805,1,1072444,37058,3064545
2395,研華,2008,6.14,4333219,1999004,14118458,2414683,0,145067,42298,1,968409,24288,2576047
2395,研華,2007,5.15,5966480,2193727,16852197,2019208,0,126020,-130768,1,810522,36327,2810405
2395,研華,2006,3.42,6221135,1335069,15909806,1633650,0,146457,-307757,1,635244,54244,1876071
2397,友通,2010,3.56,2150118,275317,3150622,151634,354,16507,35879,1,119891,3379,331751
2397,友通,2009,5.95,2364879,299399,3347914,111057,951,10220,-54680,1,113910,5219,354378
2397,友通,2008,8.85,2535126,506049,3624367,125369,1302,9181,-292024,1,124881,4939,564149
2397,友通,2007,5.21,2930139,580056,3671038,135499,2019,28664,294175,1,101028,9352,639415
2397,友通,2006,6.9,2838045,473630,3430540,165675,0,14630,-239208,1,93445,6282,520305
2399,映泰,2010,7.22,3419491,1302591,4012032,100627,5237,241240,-518152,1,132031,3134,1353094
2399,映泰,2009,6.72,3978227,1877589,4696942,127821,2565,370721,747222,1,129302,4505,1982006
2399,映泰,2008,0,2723742,1055810,3429761,133578,6334,378898,336399,1,89151,1293,1116272
2399,映泰,2007,4.83,3547566,1795178,4161067,138142,7779,366740,280950,1,87166,3463,1875220
2399,映泰,2006,4.83,3067735,1537664,3600219,139064,8645,233907,253989,1,114619,2667,1603550
2401,凌陽,2010,3.77,5609370,2547924,15599447,784822,216747,660283,518004,1.06,1453022,12654,2835523
2401,凌陽,2009,0,6227432,2592439,16400462,843627,318756,1168065,665768,1.06,1363095,20861,4089892
2401,凌陽,2008,0,2837092,1731341,12931206,836326,551787,1812020,232772,1.04,1532685,7866,1980784
2401,凌陽,2007,5.13,4315996,2472048,15668366,940134,841899,2222776,-2713061,1,1726048,27058,2785243
2401,凌陽,2006,5.04,10317882,2587433,20425267,1041413,1004058,2021680,-1120073,1,2523432,40673,3041194
2402,毅嘉,2010,0,1458206,804575,6581421,1030847,0,24090,-6074,1.01,74019,5723,867869
2402,毅嘉,2009,3.39,1729439,816300,6825231,716764,0,27009,-14595,0.99,58873,7460,888007
2402,毅嘉,2008,0,2675461,1446726,7543755,864146,0,26490,-333109,1,81841,2354,1817559
2402,毅嘉,2007,3.05,3577321,1759568,8078317,1030061,0,34832,245790,1,101087,8389,2107813
2402,毅嘉,2006,3.79,4398562,2365091,8575121,1203815,0,40101,-503045,1.01,107217,11790,2518475
2404,漢唐,2010,9.33,7130738,3868793,9216710,264954,4714,377304,1756594,1,48420,10482,4033341
2404,漢唐,2009,5.34,5413879,2789493,6998154,274603,6642,370413,1018956,1,55474,6942,2928800
2404,漢唐,2008,8.45,6736519,4173766,8233321,285932,9633,385570,1771695,1.01,32329,2761,4298203
2404,漢唐,2007,10.82,7150065,3988138,8727633,294725,13621,376489,293519,1,22384,6728,4085929
2404,漢唐,2006,8.26,6489114,3624298,8054536,266794,17784,430215,-4256,1,14807,6075,3709812
2405,浩鑫,2010,0,3777654,1815010,5659254,865546,0,169039,-171144,0.99,400856,7641,1829310
2405,浩鑫,2009,0,2168093,440697,4066804,899760,0,139065,1300080,1,223907,9910,458165
2405,浩鑫,2008,0,1075990,345170,2866362,968455,0,115667,-40148,1,90168,1314,364345
2405,浩鑫,2007,1.64,1356857,516048,3209185,953607,0,110406,220364,1,107567,2377,538775
2405,浩鑫,2006,0,1246255,476673,3129697,995986,0,120625,-190567,1,108531,3192,500876
2406,國碩,2010,3.5,1329721,425215,5735293,1401220,0,471598,-67517,0.87,40002,11369,1084458
2406,國碩,2009,1.65,1851662,768037,4317402,1332563,0,151460,429856,0.41,30287,7233,1690333
2406,國碩,2008,0,908420,823913,3465200,1630629,0,189508,-152087,-0.14,56370,793,1681851
2406,國碩,2007,0,1140379,1010713,3957911,1932089,0,280277,-252253,0.97,85342,2108,2001294
2406,國碩,2006,0,1420401,602402,4584716,2408944,0,290555,-265133,0.9,71521,2325,1406834
2408,南亞科,2010,0,28737448,57495458,131821876,77607105,3028221,9091156,-8213999,0.9,6542114,65561,99173796
2408,南亞科,2009,0,37295744,48919392,132845174,68597324,4992857,10978015,11157122,0.92,3438508,111532,95470286
2408,南亞科,2008,0,15535901,27301798,116490066,69197296,7297780,10800702,58043,0.95,6396597,28348,88313218
2408,南亞科,2007,0,23478507,35860869,136758925,80191354,3349827,6835896,-26454507,0.91,6478606,85923,71476643
2408,南亞科,2006,12.32,67530337,14901513,135512228,32807189,4641100,5850982,20473851,1.05,6335062,106723,58343465
2409,友達,2010,1.32,148217556,163030921,546064111,305683998,13880957,19822175,-4653565,1.75,5913840,267459,277903178
2409,友達,2009,0,155290754,176617669,550753414,320704335,14053467,21715613,-10613072,.,6029428,342489,288666277
2409,友達,2008,1.21,123889605,140815191,530101884,344206500,15298576,21230378,-12804738,1.13,5335196,210091,240042913
2409,友達,2007,3.94,202441769,162757188,581801520,322545646,18987849,25444412,39490262,1.09,5796098,499440,290022555
2409,友達,2006,0.44,143983177,152102439,554157438,355387800,20142774,31165447,16374341,1.29,4717800,343075,323423134
2412,中華電,2010,5.96,107901335,68280800,444386979,300696659,6436164,13008998,16307146,1,3261176,718533,79808237
2412,中華電,2009,6.2,104568595,56510528,443159803,310512817,7155559,10752177,-8744524,1,3155752,634656,67948668
2412,中華電,2008,5.98,110286773,67369671,459268671,321364341,7893116,12360394,2385339,1,3151789,621047,82712250
2412,中華電,2007,6.39,115309670,57596886,465234117,329502671,8571911,12420748,4113111,1,3213778,637014,70166409
2412,中華電,2006,5.91,99452401,51505366,460983352,343103102,9192155,12461588,28748785,1,3306784,585871,60966794
2413,環科,2010,2.87,2055089,1514940,4398642,559000,22366,50633,-97530,1.13,148358,2248,2000398
2413,環科,2009,0,1822945,1293575,3970579,599189,21825,112821,-42652,16.99,158428,2235,1948935
2413,環科,2008,0,2286261,1510870,4522158,649242,12311,94387,39312,3.8,132526,1077,2404185
2413,環科,2007,1.26,2568163,1498022,4810471,670951,14902,69581,152346,1.48,124793,2558,2570629
2413,環科,2006,1.34,1906778,1221098,4284368,709423,0,152928,-66574,1.68,115442,2891,2140633
2414,精技,2010,8.1,3286011,2228941,4748157,687665,3015,56972,103576,1.05,0,2636,2314415
2414,精技,2009,5.51,3461368,2412471,4961366,702617,6130,60886,8778,1.04,0,3877,2504804
2414,精技,2008,11.62,3164859,1651482,4683003,720487,10757,67136,-77107,1.31,0,1913,1831220
2414,精技,2007,7.41,4246134,2640540,5897315,1130383,38743,82072,-144552,1.14,97993,2871,2980982
2414,精技,2006,2.91,4068411,2764495,5700668,1219400,0,62068,193321,1.19,91155,3031,3130363
2415,錩新,2010,0,400773,760138,2482573,117004,1857,367626,-18297,1.75,22233,1254,1426146
2415,錩新,2009,0,296926,520080,2496336,149515,1504,320318,137598,-0.74,37044,1205,1335283
2415,錩新,2008,3.04,614322,304349,2564893,155430,2686,158833,-13953,3.22,55892,671,1284687
2415,錩新,2007,5.18,673167,773876,2403007,159255,3659,24293,-18812,1.55,28022,1444,1079339
2415,錩新,2006,2.95,657421,443066,2328368,176706,4825,116702,-30236,1.52,4439,1537,1198373
2417,圓剛,2010,7.44,3105431,601427,5577352,471706,14245,530292,733792,1,247254,9103,664158
2417,圓剛,2009,6.01,2649187,849859,5179657,380510,21165,641956,181944,1,184596,9928,929955
2417,圓剛,2008,10.06,2289187,623632,4572764,407617,21373,675960,321072,1,191686,5141,654026
2417,圓剛,2007,2.97,3310320,862795,4951957,857273,3227,533181,-2653,1,335844,14584,1104655
2417,圓剛,2006,4.88,2766713,1041285,4300946,810804,7938,514998,-533077,1.01,298149,7546,1136740
2419,仲琦,2010,4.65,3416766,2669793,5010024,533868,83,229061,360745,1.05,150569,4086,2744186
2419,仲琦,2009,4.14,1703875,1140937,3507302,544495,220,232314,170378,1.19,135351,3092,1637681
2419,仲琦,2008,8.25,1850583,1478328,3834064,593414,357,375445,-37888,1.8,114033,786,2045587
2419,仲琦,2007,0,2455648,1718205,4452724,673029,494,401944,90374,3.25,111215,1173,2692589
2419,仲琦,2006,0,1979940,1149837,3875159,736467,631,353484,-105763,1.72,145058,1599,2176339
2420,新巨,2010,6.95,2521434,946332,3341514,502473,19273,74352,-60676,1,127999,3953,1113711
2420,新巨,2009,3.82,2230891,880627,3050827,474816,20825,75965,-250493,1,103615,4000,958831
2420,新巨,2008,8.68,1911362,672027,2809251,528445,22378,72438,393381,1,117458,1406,738531
2420,新巨,2007,6.46,2181685,1027833,3213387,590156,4884,43159,-75834,1,115851,3389,1071512
2420,新巨,2006,4.28,2185675,1018869,3092951,657928,4999,36735,-77451,1,106592,4645,1058320
2421,建準,2010,7.41,2492771,1483026,5493394,541496,7888,143028,113769,1.01,307294,6964,1611400
2421,建準,2009,3.3,2512078,1427592,5294201,680569,11855,81619,138393,1.07,284748,7428,1675182
2421,建準,2008,1.14,2480581,1393507,5071902,717405,18965,56494,230795,1.06,319122,4305,1656922
2421,建準,2007,1.11,2749368,1517392,5198371,793592,22386,56315,-127360,1.1,396689,4163,1921978
2421,建準,2006,1.93,2674650,1463534,4915555,1007398,5547,46944,168430,1.37,386905,5360,2055300
2423,固緯,2010,3.22,651020,389235,2281887,619020,9685,199443,15914,1.02,137198,2466,749930
2423,固緯,2009,1.64,527105,394507,2179837,639583,10896,203659,-27810,1.07,109401,3079,739746
2423,固緯,2008,8,638547,496857,2285943,663040,14528,214230,42122,1.04,99889,1260,846437
2423,固緯,2007,6.28,650989,424172,2190442,680642,13317,209597,30975,1.03,86131,2257,767436
2423,固緯,2006,9.88,551430,359272,2041789,695593,14528,210898,-25409,1.04,79548,1795,728209
2424,隴華,2010,0,42046,54921,354599,198794,0,101293,1690,1.44,6502,600,60002
2424,隴華,2009,0,13271,51400,370205,228428,0,107480,-9913,1.19,5304,648,57494
2424,隴華,2008,0,28132,46458,436657,10771,0,358772,10839,0.98,21546,370,52866
2424,隴華,2007,0,95920,56114,498359,46682,0,350352,113,0.85,23962,380,64149
2424,隴華,2006,0,482352,444659,1083050,94132,0,395057,-77255,0.81,29882,809,460665
2425,承啟,2010,0,607447,321299,1071951,7573,0,24783,-22931,0.98,10487,982,322010
2425,承啟,2009,0,1225586,998349,1759984,6905,0,19236,9345,1.16,13177,1905,1000375
2425,承啟,2008,0,686409,426057,1098682,7859,0,20638,-17948,1,29031,225,429398
2425,承啟,2007,0,788181,390294,1191026,15995,0,27604,-224662,-0.99,44732,853,394950
2425,承啟,2006,0,1649705,926034,2037188,21721,4533,26071,209002,1.03,48602,3401,932006
2426,鼎元,2010,1.98,2713813,1586809,6036853,1408102,0,372629,-121670,1.05,124917,8683,1594835
2426,鼎元,2009,0.98,2639064,1047850,5651816,1012149,0,480400,236588,1.29,82298,10689,1420337
2426,鼎元,2008,0,2190187,1232985,4694489,1064334,0,360571,-169144,1.06,90209,2906,1241768
2426,鼎元,2007,2,2724325,950852,5094807,1124036,0,66361,219284,1.03,88632,8367,1245538
2426,鼎元,2006,2.33,2529973,1175462,4495299,1068792,0,49952,-118681,1.07,71223,6530,1243426
2427,三商電,2010,0,1744429,661874,2870549,565922,38333,248316,111684,1,100762,3178,803846
2427,三商電,2009,0,1622037,539811,2708444,567498,0,182709,-176692,0.99,93503,2036,678153
2427,三商電,2008,0,1620737,527001,2848719,677433,0,182344,-365673,1.46,79360,1339,664055
2427,三商電,2007,0,3507087,1364044,4845011,791314,0,197688,756589,0.8,132579,1330,2489567
2427,三商電,2006,0,4485716,2456100,5954020,699048,0,240416,17401,1.54,153402,2109,3192641
2428,興勤,2010,5.14,1307486,675435,3800332,369250,1213,4973,-7207,1,37061,5957,844189
2428,興勤,2009,3.23,1240644,578147,3523167,368887,0,17872,110040,1.04,32208,7909,763878
2428,興勤,2008,8.22,1134312,557454,3021383,355208,1559,7578,136518,1.05,36884,1429,916341
2428,興勤,2007,5.54,1112667,612013,2719307,344257,0,15709,-69735,1.01,28493,3528,676828
2428,興勤,2006,3.42,935860,520897,2334889,299124,0,4711,-95289,1.01,25145,2791,602587
2429,銘旺科,2010,0,291093,387599,1024706,480912,0,251976,3560,0,11272,778,642778
2429,銘旺科,2009,0,310132,684282,859785,295977,0,252951,-50682,0,15,118,778784
2429,銘旺科,2008,0,365264,781643,888527,281901,0,240637,85925,0,22,,876010
2429,銘旺科,2007,0,429949,742256,942000,293915,0,217373,-12069,.,42,300,835983
2429,銘旺科,2006,0,672259,808675,1173278,350001,0,150211,-8412,0.72,62,496,1033712
2430,燦坤,2010,7.42,7991370,6134060,10644699,1977744,0,367319,1755861,1,0,10160,6230201
2430,燦坤,2009,5.16,5763164,5842928,8516549,2212447,0,388259,752956,1.02,19153,7344,5894084
2430,燦坤,2008,11.7,6602823,6502869,13743259,2862611,0,564418,-372048,1.08,83856,4044,7466870
2430,燦坤,2007,1.14,9178770,8716539,15822745,2830373,0,723828,-1593725,1.07,149820,10605,9883525
2430,燦坤,2006,0,8469564,8828333,12728892,2658686,0,644046,712269,1.05,310421,8780,9095496
2431,聯昌,2010,1.18,1004750,337839,1950306,27077,0,51977,-109000,1,56958,1780,354065
2431,聯昌,2009,1.2,1559519,896756,2492410,26547,0,70580,-32339,1.01,47916,2451,914055
2431,聯昌,2008,0,1236124,670803,2045800,32086,0,65035,271392,0.99,39631,453,689102
2431,聯昌,2007,0,872148,215737,1711132,32260,100,65249,17621,1,41159,1115,228210
2431,聯昌,2006,0,853125,239676,1780534,33532,400,37829,-176875,0.98,41320,1200,253830
2433,互盛電,2010,6.9,961207,622467,5124013,270258,3007,278750,-23042,1.12,0,4566,996128
2433,互盛電,2009,5.84,838534,712182,4384342,226282,2050,281486,56285,1.17,0,3561,1465451
2433,互盛電,2008,14.52,644388,599176,3510900,190931,3073,338043,-24918,1.35,0,2239,1338886
2433,互盛電,2007,13.35,812779,424970,3695522,163954,580,505770,38075,1.42,0,2791,1217832
2433,互盛電,2006,3.49,635516,877526,3385494,171286,0,593096,12472,1.55,0,2236,1692045
2434,統懋,2010,0,636555,286400,1796614,560858,0,28393,-8402,0.84,12373,2232,599813
2434,統懋,2009,0,643852,232218,1830220,600246,3283,34230,40514,0.87,14191,2734,559020
2434,統懋,2008,0,756598,731937,1829123,528160,3649,21011,-148078,0.86,13721,1066,913002
2434,統懋,2007,1.15,874434,117200,1585532,377303,4015,12813,173798,1.08,14669,3232,579760
2434,統懋,2006,2.08,697769,241996,1298406,298907,4348,18237,12464,1.06,15618,1591,347667
2436,偉詮電,2010,3.02,2790908,410261,3588587,222962,1532,82894,-146932,1,197645,6132,466535
2436,偉詮電,2009,2.49,2799214,432599,3615855,221764,2297,96801,387650,1,162609,7934,488743
2436,偉詮電,2008,0,1865502,186420,2562932,208593,2297,132042,166942,1,133529,3122,239996
2436,偉詮電,2007,0.27,2482316,487228,3470812,220284,2297,152936,-203182,1,136204,8158,540089
2436,偉詮電,2006,1.63,2125824,597239,3129089,199278,2297,154846,147275,1,166850,3992,648449
2438,翔耀,2010,0,32197,355517,1312434,482151,0,289379,-2682,0.83,16175,523,915403
2438,翔耀,2009,0,31595,565293,1477889,520214,0,347534,-2673,0.87,17806,423,1140676
2438,翔耀,2008,0,479055,1224069,3296449,588518,0,317779,-108395,-7.97,34078,145,1648604
2438,翔耀,2007,2.51,2670750,3314886,7414173,1164945,0,151029,-104266,.,76525,2711,3404516
2438,翔耀,2006,2.42,3388029,3747374,7914875,1301281,0,163220,50797,1.24,173870,3614,3888072
2439,美律,2010,7.08,2792414,1360042,5857952,96740,194032,195388,-535488,1,248752,8370,1443571
2439,美律,2009,4.85,3429447,1286639,5837021,113061,201119,202983,198864,1.01,198849,10611,1376565
2439,美律,2008,11.26,2930691,1173682,5724159,135685,185347,187720,505233,1.07,227008,3674,1342468
2439,美律,2007,4.29,3447741,1718206,6567666,138785,165729,170393,-186065,1.06,225667,15877,2026568
2439,美律,2006,3.35,3085303,1767772,6024400,109110,146380,197735,40541,1.15,189766,12811,2018115
2440,太空梭,2010,0,1047014,687623,2278619,247194,0,462706,-79491,1.15,7004,1281,856622
2440,太空梭,2009,4.77,1052580,648224,2316966,258050,0,465291,34991,1.13,3700,1954,809306
2440,太空梭,2008,0,1124724,798923,2431326,279985,112,475801,95662,0.91,2524,876,1009831
2440,太空梭,2007,4.04,2072821,1606768,3492914,436378,0,399400,60245,1.48,4112,1661,1655706
2440,太空梭,2006,0,1737485,1329585,3267460,933400,0,45410,-14844,5.53,14881,1663,1582060
2441,超豐,2010,6.59,5847037,1642362,12632844,6392708,0,84415,-116992,1,113423,16807,1678361
2441,超豐,2009,5.5,6326649,2062195,12423979,5607344,0,79438,-817291,1,91360,17696,2096516
2441,超豐,2008,8.51,5652971,915810,10633019,4890845,0,80520,-3212,1,89350,9767,952236
2441,超豐,2007,7.56,6593287,1340236,11009567,4323346,0,84251,538211,1,63339,18826,1382360
2441,超豐,2006,6.49,6119007,1270506,9853141,3665891,0,59560,565386,1,45503,18342,1319434
2442,新美齊,2010,13.01,1606885,329708,2398984,54487,1254,48221,461221,1.32,46114,1632,331728
2442,新美齊,2009,0,1800544,1074925,2783169,186712,4672,58267,150218,1.06,71171,3562,1094694
2442,新美齊,2008,0,2072425,1755914,3154889,202274,4120,160520,-257071,0.72,108948,781,1779316
2442,新美齊,2007,0,5228795,4613921,6362827,208563,6846,126036,324170,-11.03,161672,2812,4639560
2442,新美齊,2006,0,6130893,5559964,7182393,219294,34166,132855,-279138,2.2,156798,2292,5594733
2444,兆勁,2010,0,1171014,1018284,2249480,654604,0,149005,-7549,0.89,81875,1674,1192694
2444,兆勁,2009,0,1161533,817100,2118782,692884,0,146101,-5371,0.95,89312,1985,1050481
2444,兆勁,2008,0,1045878,794863,2048234,743573,0,131975,-133331,0.76,112644,638,797894
2444,兆勁,2007,3.69,1275706,915387,2310009,785635,0,124411,-6454,1.11,98066,1684,950338
2444,兆勁,2006,0,1243483,1039673,2224796,730965,0,136005,-2759,0.73,118403,2509,1197516
2448,晶電,2010,4.26,24435739,10401332,59355202,17345306,270860,538182,-3924834,1.02,752381,90260,12886925
2448,晶電,2009,1.5,28792768,9629841,45464037,13840070,234519,616278,13687131,1.06,432852,92275,9761779
2448,晶電,2008,0.4,12509583,2293253,26117492,12427157,132604,591588,181360,0.25,474873,18738,4025590
2448,晶電,2007,1.73,15851191,4416820,29781724,12960177,141954,551175,3581286,1.05,357051,86244,6129367
2448,晶電,2006,2.58,6057284,1981298,12701900,6235002,136677,292124,-697694,1.03,211062,35581,4056430
2449,京元電子,2010,7.55,9625105,2831285,34714095,18208207,11055,2248700,322495,1.09,367426,18551,12957390
2449,京元電子,2009,0,9967704,4728797,36454053,20336580,23602,2505454,50975,0,263636,18958,16222828
2449,京元電子,2008,1.33,7680594,2997144,38453473,25574314,37046,2541724,2068191,1.31,286063,9222,16918330
2449,京元電子,2007,3.7,7248033,6123038,37951981,25989199,21026,2448844,-114483,1.09,241351,19192,15792830
2449,京元電子,2006,4,6902532,4074258,34804573,23413059,0,2383445,-2037574,1.06,199852,29662,13294780
2450,神腦,2010,6.79,6362254,3135659,7855754,616929,0,534378,425712,1,0,14938,3179548
2450,神腦,2009,7.29,5124380,2333357,6644160,701654,0,517719,197077,1,0,11982,2397611
2450,神腦,2008,12.71,4975859,2303614,6549390,671390,0,625870,1123946,1,0,7721,2381061
2450,神腦,2007,7.46,4236575,1976797,5781016,780755,0,464316,548440,1.01,0,9322,2019621
2450,神腦,2006,3.25,3788879,1868401,5371734,781526,0,492415,211245,1.12,90803,6252,2430074
2451,創見,2010,3.8,13923316,2263857,19609040,1966830,15,17475,-1940532,1.01,134682,33612,2607723
2451,創見,2009,5,16211271,2237348,21039450,1529335,17,16701,2164543,1,151661,50863,2913060
2451,創見,2008,5.46,13620350,3193549,17744887,1396869,18,8305,885965,1.01,142440,23869,3325198
2451,創見,2007,3.92,13595036,2861188,17290552,1413604,0,7350,2832018,1.01,107760,37805,3950469
2451,創見,2006,4.19,9836269,2298370,12222226,1395316,0,60385,518358,1,84464,29026,3915327
2453,凌群,2010,0,1510741,723248,2399801,462061,0,58197,5287,1,155157,1415,845303
2453,凌群,2009,2.07,1712454,925778,2594393,459263,0,76755,23760,1,121275,1689,1045831
2453,凌群,2008,0,1558129,800349,2437235,444809,84,104852,-46577,1,116479,618,918771
2453,凌群,2007,0,1174786,399645,2010719,453780,586,73560,57292,1,141610,940,520431
2453,凌群,2006,0,1175348,476484,2066021,457737,1406,76041,-167627,1,134202,859,597944
2454,聯發科,2010,4.79,59573161,22159301,134640481,6744246,8623090,8787667,-14715758,1,16987827,459236,22927371
2454,聯發科,2009,4.66,69190377,23767572,132916306,5896167,9380709,9622030,22134710,1,18875858,608285,24046821
2454,聯發科,2008,6.35,45752665,14893337,96587426,5243216,10259038,10459768,-4615134,1,15129695,236630,14976525
2454,聯發科,2007,4.51,62612568,11285891,97290338,5221845,1478649,1876164,3710413,1,7187028,438199,11353281
2454,聯發科,2006,4.45,47496552,9079678,76666185,4814984,2081243,3203643,5249308,1,4408762,326321,9140655
2455,全新,2010,0.85,2161828,444359,3905868,1640187,1412,103853,34878,1.01,78999,10535,780359
2455,全新,2009,0.58,2074532,369320,3471126,1340224,1730,56370,957840,1.02,112800,12096,799320
2455,全新,2008,0,1005888,292526,2246596,1155734,1366,84974,55239,1.11,131240,1532,742526
2455,全新,2007,0,1150127,424904,2128757,863361,3077,111657,322558,1.14,111797,5980,588220
2455,全新,2006,0,806832,487429,1661438,728407,2588,122587,63446,1.06,61879,4584,789280
2456,奇力新,2010,4.23,1043642,1185749,4250051,1425033,8033,36322,-41884,1.08,46968,4354,1746814
2456,奇力新,2009,2.1,917300,472675,3267770,1108712,7689,29232,-44486,1.35,61032,3624,1066256
2456,奇力新,2008,4.06,1102750,757003,3566381,1168105,12144,86316,-75728,1.3,81380,1096,1413728
2456,奇力新,2007,5.31,1426353,604783,3542380,1147655,18642,50968,191727,1.12,88629,2707,1387378
2456,奇力新,2006,6.7,1066176,745763,3094997,1151126,17024,62388,-38142,1.08,73659,2786,1237592
2457,飛宏,2010,7.34,5333245,3760760,10765921,385685,16266,55267,-937220,1,373093,14407,4573007
2457,飛宏,2009,9.21,5910545,3515489,11024730,377332,0,65997,1173476,1.01,272485,11446,4235698
2457,飛宏,2008,9.67,5398320,3086663,9897723,368491,0,33085,178995,1.23,215557,2976,3911812
2457,飛宏,2007,3.17,5647796,3610449,9856508,410193,0,44139,34685,1.03,231379,7691,3971931
2457,飛宏,2006,4.6,5305869,3414164,9469106,407696,0,45072,-373447,1.02,205704,7174,4253541
2458,義隆,2010,3.59,4621922,957317,7227382,828235,173117,255261,302948,1,758369,17642,1094469
2458,義隆,2009,1.59,4162314,920933,6842503,869359,288279,368680,614817,1,687896,23583,1049214
2458,義隆,2008,1.59,3691524,822494,6646996,870383,435950,756178,674671,1,680675,9465,1132174
2458,義隆,2007,1.57,3467426,674424,5843111,710858,52480,179349,592058,1,643643,23009,793602
2458,義隆,2006,1.93,2594297,569999,4884759,775671,67681,221385,45768,1.01,761031,7326,712060
2459,敦吉,2010,7.14,1647795,1506372,5564327,263328,885,28965,-115225,1.07,0,5077,1545106
